STATIONS_ID;MESS_DATUM;QN_592;ATMO_LBERG;FD_LBERG;FG_LBERG;SD_LBERG;ZENIT;MESS_DATUM_WOZ;eor
       1303;2024041005:33;    1;  109.0;    4.0;    4.0;   0;    88.29;2024041006:00;eor
       1303;2024041006:33;    1;  117.0;   23.0;   25.0;   0;    78.97;2024041007:00;eor
       1303;2024041007:33;    1;  112.0;   56.0;   68.0;   4;    69.68;2024041008:00;eor
       1303;2024041008:33;    1;  122.0;   82.0;   96.0;  17;    60.85;2024041009:00;eor
       1303;2024041009:33;    1;  114.0;  114.0;  189.0;  30;    53.04;2024041010:00;eor
       1303;2024041010:33;    1;  120.0;   70.0;  103.0;  11;    47.00;2024041011:00;eor
       1303;2024041011:33;    1;  120.0;   84.0;  125.0;  21;    43.62;2024041012:00;eor
       1303;2024041012:33;    1;  115.0;   94.0;  162.0;  16;    43.61;2024041013:00;eor
       1303;2024041013:33;    1;  112.0;   85.0;  156.0;  28;    46.96;2024041014:00;eor
       1303;2024041014:33;    1;  114.0;   75.0;  138.0;  20;    52.97;2024041015:00;eor
       1303;2024041015:33;    1;  106.0;   50.0;  165.0;  52;    60.77;2024041016:00;eor
       1303;2024041016:33;    1;  104.0;   34.0;  105.0;  52;    69.57;2024041017:00;eor
       1303;2024041017:33;    1;  100.0;   15.0;   53.0;  60;    78.84;2024041018:00;eor
       1303;2024041018:33;    1;   -999;    4.0;    5.0;  25;    88.13;2024041019:00;eor
       1303;2024041019:33;    1;   -999;    0.0;    0.0;   0;    97.05;2024041020:00;eor
       1303;2024041020:33;    1;   98.0;    0.0;    0.0;   0;   105.19;2024041021:00;eor
       1303;2024041021:33;    1;   98.0;    0.0;    0.0;   0;   112.07;2024041022:00;eor
       1303;2024041022:33;    1;  100.0;    0.0;    0.0;   0;   117.14;2024041023:00;eor
       1303;2024041023:33;    1;  101.0;    0.0;    0.0;   0;   119.84;2024041100:00;eor
       1303;2024041100:33;    1;  100.0;    0.0;    0.0;   0;   119.83;2024041101:00;eor
       1303;2024041101:33;    1;  100.0;    0.0;    0.0;   0;   117.09;2024041102:00;eor
       1303;2024041102:33;    1;  105.0;    0.0;    0.0;   0;   112.00;2024041103:00;eor
       1303;2024041103:33;    1;  116.0;    0.0;    0.0;   0;   105.10;2024041104:00;eor
       1303;2024041104:33;    1;  124.0;    0.0;    0.0;   0;    96.94;2024041105:00;eor
       1303;2024041105:33;    1;  124.0;    5.0;    5.0;   0;    88.00;2024041106:00;eor
       1303;2024041106:33;    1;  122.0;   17.0;   18.0;   0;    78.68;2024041107:00;eor
       1303;2024041107:33;    1;  127.0;   19.0;   19.0;   0;    69.39;2024041108:00;eor
       1303;2024041108:33;    1;  124.0;   57.0;   58.0;   0;    60.55;2024041109:00;eor
       1303;2024041109:33;    1;  126.0;   76.0;   78.0;   0;    52.72;2024041110:00;eor
       1303;2024041110:33;    1;  130.0;   74.0;   76.0;   0;    46.65;2024041111:00;eor
       1303;2024041111:33;    1;  130.0;   69.0;   71.0;   0;    43.26;2024041112:00;eor
       1303;2024041112:33;    1;  131.0;  100.0;  104.0;   2;    43.24;2024041113:00;eor
       1303;2024041113:33;    1;  131.0;   70.0;   72.0;   0;    46.61;2024041114:00;eor
       1303;2024041114:33;    1;  132.0;   53.0;   55.0;   0;    52.65;2024041115:00;eor
       1303;2024041115:33;    1;  133.0;   50.0;   51.0;   0;    60.46;2024041116:00;eor
       1303;2024041116:32;    1;  132.0;   47.0;   49.0;   0;    69.28;2024041117:00;eor
       1303;2024041117:32;    1;  133.0;   13.0;   14.0;   0;    78.56;2024041118:00;eor
       1303;2024041118:32;    1;  133.0;    2.0;    2.0;   0;    87.84;2024041119:00;eor
       1303;2024041119:32;    1;  132.0;    0.0;    0.0;   0;    96.75;2024041120:00;eor
       1303;2024041120:32;    1;  132.0;    0.0;    0.0;   0;   104.88;2024041121:00;eor
       1303;2024041121:32;    1;  132.0;    0.0;    0.0;   0;   111.74;2024041122:00;eor
       1303;2024041122:32;    1;  132.0;    0.0;    0.0;   0;   116.79;2024041123:00;eor
       1303;2024041123:32;    1;  132.0;    0.0;    0.0;   0;   119.48;2024041200:00;eor
       1303;2024041200:32;    1;  134.0;    0.0;    0.0;   0;   119.46;2024041201:00;eor
       1303;2024041201:32;    1;  134.0;    0.0;    0.0;   0;   116.74;2024041202:00;eor
       1303;2024041202:32;    1;  134.0;    0.0;    0.0;   0;   111.67;2024041203:00;eor
       1303;2024041203:32;    1;  134.0;    0.0;    0.0;   0;   104.79;2024041204:00;eor
       1303;2024041204:32;    1;  134.0;    0.0;    0.0;   0;    96.64;2024041205:00;eor
       1303;2024041205:32;    1;  134.0;    2.0;    2.0;   0;    87.71;2024041206:00;eor
       1303;2024041206:32;    1;  134.0;   11.0;   12.0;   0;    78.40;2024041207:00;eor
       1303;2024041207:32;    1;  135.0;   27.0;   28.0;   0;    69.10;2024041208:00;eor
       1303;2024041208:32;    1;  135.0;   53.0;   54.0;   0;    60.25;2024041209:00;eor
       1303;2024041209:32;    1;  135.0;   76.0;   77.0;   0;    52.40;2024041210:00;eor
       1303;2024041210:32;    1;  137.0;   80.0;   82.0;   0;    46.31;2024041211:00;eor
       1303;2024041211:32;    1;  138.0;  110.0;  112.0;   0;    42.90;2024041212:00;eor
       1303;2024041212:32;    1;  135.0;  118.0;  150.0;  17;    42.88;2024041213:00;eor
       1303;2024041213:32;    1;  136.0;  108.0;  136.0;  20;    46.27;2024041214:00;eor
       1303;2024041214:32;    1;  133.0;   83.0;  120.0;  15;    52.33;2024041215:00;eor
       1303;2024041215:32;    1;  131.0;   82.0;  104.0;  38;    60.17;2024041216:00;eor
       1303;2024041216:32;    1;  125.0;   59.0;   82.0;  37;    69.00;2024041217:00;eor
       1303;2024041217:32;    1;  134.0;   19.0;   19.0;   0;    78.27;2024041218:00;eor
       1303;2024041218:32;    1;  128.0;    4.0;    4.0;   0;    87.56;2024041219:00;eor
       1303;2024041219:32;    1;  126.0;    0.0;    0.0;   0;    96.46;2024041220:00;eor
       1303;2024041220:32;    1;  127.0;    0.0;    0.0;   0;   104.57;2024041221:00;eor
       1303;2024041221:32;    1;  126.0;    0.0;    0.0;   0;   111.41;2024041222:00;eor
       1303;2024041222:32;    1;  123.0;    0.0;    0.0;   0;   116.43;2024041223:00;eor
       1303;2024041223:32;    1;  121.0;    0.0;    0.0;   0;   119.12;2024041300:00;eor
       1303;2024041300:32;    1;  119.0;    0.0;    0.0;   0;   119.10;2024041301:00;eor
       1303;2024041301:32;    1;  118.0;    0.0;    0.0;   0;   116.39;2024041302:00;eor
       1303;2024041302:32;    1;  119.0;    0.0;    0.0;   0;   111.34;2024041303:00;eor
       1303;2024041303:32;    1;  116.0;    0.0;    0.0;   0;   104.48;2024041304:00;eor
       1303;2024041304:32;    1;  112.0;    0.0;    0.0;   0;    96.35;2024041305:00;eor
       1303;2024041305:32;    1;  115.0;    8.0;    8.0;   0;    87.42;2024041306:00;eor
       1303;2024041306:32;    1;  115.0;   37.0;   41.0;   9;    78.12;2024041307:00;eor
       1303;2024041307:32;    1;  118.0;   77.0;   88.0;  51;    68.82;2024041308:00;eor
       1303;2024041308:32;    1;  119.0;  110.0;  141.0;  58;    59.95;2024041309:00;eor
       1303;2024041309:32;    1;  122.0;  131.0;  165.0;  60;    52.08;2024041310:00;eor
       1303;2024041310:32;    1;  123.0;  143.0;  199.0;  60;    45.97;2024041311:00;eor
       1303;2024041311:32;    1;  126.0;  148.0;  246.0;  58;    42.54;2024041312:00;eor
       1303;2024041312:32;    1;  128.0;  139.0;  202.0;  53;    42.52;2024041313:00;eor
       1303;2024041313:32;    1;  126.0;  114.0;  210.0;  51;    45.92;2024041314:00;eor
       1303;2024041314:32;    1;  126.0;   93.0;  192.0;  58;    52.02;2024041315:00;eor
       1303;2024041315:32;    1;  127.0;   82.0;  137.0;  57;    59.87;2024041316:00;eor
       1303;2024041316:32;    1;  125.0;   52.0;   97.0;  60;    68.71;2024041317:00;eor
       1303;2024041317:32;    1;  124.0;   32.0;   48.0;  58;    77.99;2024041318:00;eor
       1303;2024041318:32;    1;  123.0;    7.0;    8.0;   8;    87.27;2024041319:00;eor
       1303;2024041319:32;    1;  122.0;    0.0;    0.0;   0;    96.16;2024041320:00;eor
       1303;2024041320:32;    1;  121.0;    0.0;    0.0;   0;   104.26;2024041321:00;eor
       1303;2024041321:32;    1;  121.0;    0.0;    0.0;   0;   111.08;2024041322:00;eor
       1303;2024041322:32;    1;  131.0;    0.0;    0.0;   0;   116.09;2024041323:00;eor
       1303;2024041323:32;    1;  121.0;    0.0;    0.0;   0;   118.76;2024041400:00;eor
       1303;2024041400:32;    1;  112.0;    0.0;    0.0;   0;   118.74;2024041401:00;eor
       1303;2024041401:32;    1;  110.0;    0.0;    0.0;   0;   116.04;2024041402:00;eor
       1303;2024041402:32;    1;  120.0;    0.0;    0.0;   0;   111.01;2024041403:00;eor
       1303;2024041403:32;    1;  119.0;    0.0;    0.0;   0;   104.17;2024041404:00;eor
       1303;2024041404:32;    1;  129.0;    0.0;    0.0;   0;    96.05;2024041405:00;eor
       1303;2024041405:32;    1;  122.0;    6.0;    7.0;   0;    87.14;2024041406:00;eor
       1303;2024041406:32;    1;  121.0;   31.0;   32.0;   0;    77.84;2024041407:00;eor
       1303;2024041407:32;    1;  114.0;   77.0;   83.0;  21;    68.53;2024041408:00;eor
       1303;2024041408:32;    1;  126.0;   91.0;   96.0;  15;    59.66;2024041409:00;eor
       1303;2024041409:32;    1;  125.0;  133.0;  145.0;  14;    51.77;2024041410:00;eor
       1303;2024041410:32;    1;  120.0;  142.0;  167.0;  23;    45.63;2024041411:00;eor
       1303;2024041411:32;    1;  121.0;  154.0;  186.0;  34;    42.18;2024041412:00;eor
       1303;2024041412:32;    1;  118.0;  166.0;  223.0;  35;    42.17;2024041413:00;eor
       1303;2024041413:32;    1;  117.0;  135.0;  178.0;  36;    45.59;2024041414:00;eor
       1303;2024041414:32;    1;  116.0;  106.0;  166.0;  45;    51.70;2024041415:00;eor
       1303;2024041415:32;    1;  116.0;   88.0;  120.0;  32;    59.57;2024041416:00;eor
       1303;2024041416:32;    1;  119.0;   54.0;   61.0;  14;    68.43;2024041417:00;eor
       1303;2024041417:32;    1;  125.0;   14.0;   15.0;   0;    77.71;2024041418:00;eor
       1303;2024041418:32;    1;  121.0;    3.0;    4.0;   0;    86.99;2024041419:00;eor
       1303;2024041419:32;    1;  120.0;    0.0;    0.0;   0;    95.87;2024041420:00;eor
       1303;2024041420:32;    1;  123.0;    0.0;    0.0;   0;   103.95;2024041421:00;eor
       1303;2024041421:32;    1;  124.0;    0.0;    0.0;   0;   110.75;2024041422:00;eor
       1303;2024041422:32;    1;  127.0;    0.0;    0.0;   0;   115.74;2024041423:00;eor
       1303;2024041423:32;    1;  127.0;    0.0;    0.0;   0;   118.40;2024041500:00;eor
       1303;2024041500:32;    1;  124.0;    0.0;    0.0;   0;   118.38;2024041501:00;eor
       1303;2024041501:32;    1;  119.0;    0.0;    0.0;   0;   115.70;2024041502:00;eor
       1303;2024041502:32;    1;  115.0;    0.0;    0.0;   0;   110.68;2024041503:00;eor
       1303;2024041503:32;    1;  115.0;    0.0;    0.0;   0;   103.86;2024041504:00;eor
       1303;2024041504:32;    1;  113.0;    0.0;    0.0;   0;    95.76;2024041505:00;eor
       1303;2024041505:32;    1;  113.0;   -999;   -999;  15;    86.86;2024041506:00;eor
       1303;2024041506:32;    1;  110.0;   -999;   -999;  25;    77.56;2024041507:00;eor
       1303;2024041507:32;    1;  108.0;   -999;   -999;  16;    68.26;2024041508:00;eor
       1303;2024041508:32;    1;  102.0;   -999;   -999;  43;    59.36;2024041509:00;eor
       1303;2024041509:32;    1;  112.0;   -999;   -999;  29;    51.45;2024041510:00;eor
       1303;2024041510:32;    1;  117.0;   -999;   -999;  14;    45.29;2024041511:00;eor
       1303;2024041511:32;    1;  116.0;   -999;   -999;  19;    41.83;2024041512:00;eor
       1303;2024041512:32;    1;  119.0;   -999;   -999;  12;    41.81;2024041513:00;eor
       1303;2024041513:32;    1;  122.0;   -999;   -999;   0;    45.25;2024041514:00;eor
       1303;2024041514:32;    1;  123.0;   -999;   -999;   0;    51.39;2024041515:00;eor
       1303;2024041515:32;    1;  119.0;   -999;   -999;   0;    59.28;2024041516:00;eor
       1303;2024041516:32;    1;  115.0;   -999;   -999;   0;    68.15;2024041517:00;eor
       1303;2024041517:31;    1;  114.0;   -999;   -999;   0;    77.44;2024041518:00;eor
       1303;2024041518:31;    1;   -999;   -999;   -999;   0;    86.71;2024041519:00;eor
       1303;2024041519:31;    1;   98.0;    0.0;    0.0;   0;    95.58;2024041520:00;eor
       1303;2024041520:31;    1;  105.0;    0.0;    0.0;   0;   103.64;2024041521:00;eor
       1303;2024041521:31;    1;  105.0;    0.0;    0.0;   0;   110.43;2024041522:00;eor
       1303;2024041522:31;    1;  112.0;    0.0;    0.0;   0;   115.40;2024041523:00;eor
       1303;2024041523:31;    1;  109.0;    0.0;    0.0;   0;   118.05;2024041600:00;eor
       1303;2024041600:31;    1;   94.0;    0.0;    0.0;   0;   118.03;2024041601:00;eor
       1303;2024041601:31;    1;  102.0;    0.0;    0.0;   0;   115.36;2024041602:00;eor
       1303;2024041602:31;    1;  110.0;    0.0;    0.0;   0;   110.36;2024041603:00;eor
       1303;2024041603:31;    1;  112.0;    0.0;    0.0;   0;   103.55;2024041604:00;eor
       1303;2024041604:31;    1;  117.0;    0.0;    0.0;   0;    95.47;2024041605:00;eor
       1303;2024041605:31;    1;  119.0;   -999;   -999;   0;    86.58;2024041606:00;eor
       1303;2024041606:31;    1;  119.0;   -999;   -999;   0;    77.29;2024041607:00;eor
       1303;2024041607:31;    1;  119.0;   -999;   -999;   0;    67.98;2024041608:00;eor
       1303;2024041608:31;    1;  121.0;   -999;   -999;   0;    59.07;2024041609:00;eor
       1303;2024041609:31;    1;  123.0;   -999;   -999;   0;    51.14;2024041610:00;eor
       1303;2024041610:31;    1;  123.0;   -999;   -999;   8;    44.96;2024041611:00;eor
       1303;2024041611:31;    1;  124.0;   -999;   -999;   3;    41.47;2024041612:00;eor
       1303;2024041612:31;    1;  119.0;   -999;   -999;  22;    41.46;2024041613:00;eor
       1303;2024041613:31;    1;  120.0;   -999;   -999;  17;    44.92;2024041614:00;eor
       1303;2024041614:31;    1;  116.0;   -999;   -999;  42;    51.08;2024041615:00;eor
       1303;2024041615:31;    1;  123.0;   -999;   -999;   2;    58.99;2024041616:00;eor
       1303;2024041616:31;    1;  124.0;   -999;   -999;   7;    67.87;2024041617:00;eor
       1303;2024041617:31;    1;  122.0;   -999;   -999;   0;    77.17;2024041618:00;eor
       1303;2024041618:31;    1;  122.0;   -999;   -999;   0;    86.43;2024041619:00;eor
       1303;2024041619:31;    1;  121.0;    0.0;    0.0;   0;    95.29;2024041620:00;eor
       1303;2024041620:31;    1;  121.0;    0.0;    0.0;   0;   103.34;2024041621:00;eor
       1303;2024041621:31;    1;  114.0;    0.0;    0.0;   0;   110.10;2024041622:00;eor
       1303;2024041622:31;    1;  109.0;    0.0;    0.0;   0;   115.06;2024041623:00;eor
       1303;2024041623:31;    1;  101.0;    0.0;    0.0;   0;   117.69;2024041700:00;eor
       1303;2024041700:31;    1;   92.0;    0.0;    0.0;   0;   117.68;2024041701:00;eor
       1303;2024041701:31;    1;   96.0;    0.0;    0.0;   0;   115.02;2024041702:00;eor
       1303;2024041702:31;    1;  103.0;    0.0;    0.0;   0;   110.04;2024041703:00;eor
       1303;2024041703:31;    1;  106.0;    0.0;    0.0;   0;   103.25;2024041704:00;eor
       1303;2024041704:31;    1;  109.0;    0.0;    0.0;   0;    95.19;2024041705:00;eor
       1303;2024041705:31;    1;  111.0;   -999;   -999;   2;    86.31;2024041706:00;eor
       1303;2024041706:31;    1;  118.0;   -999;   -999;   0;    77.02;2024041707:00;eor
       1303;2024041707:31;    1;  120.0;   -999;   -999;   0;    67.70;2024041708:00;eor
       1303;2024041708:31;    1;  119.0;   -999;   -999;   0;    58.79;2024041709:00;eor
       1303;2024041709:31;    1;  118.0;   -999;   -999;   1;    50.84;2024041710:00;eor
       1303;2024041710:31;    1;  113.0;   -999;   -999;  11;    44.63;2024041711:00;eor
       1303;2024041711:31;    1;  116.0;   -999;   -999;  16;    41.13;2024041712:00;eor
       1303;2024041712:31;    1;  116.0;   -999;   -999;  27;    41.11;2024041713:00;eor
       1303;2024041713:31;    1;  112.0;   -999;   -999;   0;    44.59;2024041714:00;eor
       1303;2024041714:31;    1;  103.0;   -999;   -999;  45;    50.78;2024041715:00;eor
       1303;2024041715:31;    1;  115.0;   -999;   -999;  10;    58.71;2024041716:00;eor
       1303;2024041716:31;    1;  117.0;   -999;   -999;   0;    67.60;2024041717:00;eor
       1303;2024041717:31;    1;  119.0;   -999;   -999;   0;    76.89;2024041718:00;eor
       1303;2024041718:31;    1;  118.0;   -999;   -999;   0;    86.16;2024041719:00;eor
       1303;2024041719:31;    1;  119.0;    0.0;    0.0;   0;    95.01;2024041720:00;eor
       1303;2024041720:31;    1;  119.0;    0.0;    0.0;   0;   103.04;2024041721:00;eor
       1303;2024041721:31;    1;  119.0;    0.0;    0.0;   0;   109.78;2024041722:00;eor
       1303;2024041722:31;    1;  116.0;    0.0;    0.0;   0;   114.72;2024041723:00;eor
       1303;2024041723:31;    1;  116.0;    0.0;    0.0;   0;   117.35;2024041800:00;eor
       1303;2024041800:31;    1;  115.0;    0.0;    0.0;   0;   117.33;2024041801:00;eor
       1303;2024041801:31;    1;  117.0;    0.0;    0.0;   0;   114.68;2024041802:00;eor
       1303;2024041802:31;    1;  113.0;    0.0;    0.0;   0;   109.72;2024041803:00;eor
       1303;2024041803:31;    1;  116.0;    0.0;    0.0;   0;   102.95;2024041804:00;eor
       1303;2024041804:31;    1;  114.0;    0.0;    0.0;   0;    94.90;2024041805:00;eor
       1303;2024041805:31;    1;  107.0;   -999;   -999;   0;    86.03;2024041806:00;eor
       1303;2024041806:31;    1;  109.0;   -999;   -999;   7;    76.75;2024041807:00;eor
       1303;2024041807:31;    1;  108.0;   -999;   -999;  24;    67.43;2024041808:00;eor
       1303;2024041808:31;    1;  104.0;   -999;   -999;  14;    58.50;2024041809:00;eor
       1303;2024041809:31;    1;   98.0;   -999;   -999;  53;    50.53;2024041810:00;eor
       1303;2024041810:31;    1;  106.0;   -999;   -999;  41;    44.30;2024041811:00;eor
       1303;2024041811:31;    1;  107.0;   -999;   -999;  49;    40.78;2024041812:00;eor
       1303;2024041812:31;    1;  109.0;   -999;   -999;  34;    40.77;2024041813:00;eor
       1303;2024041813:31;    1;  112.0;   -999;   -999;  18;    44.26;2024041814:00;eor
       1303;2024041814:31;    1;  116.0;   -999;   -999;  45;    50.47;2024041815:00;eor
       1303;2024041815:31;    1;  117.0;   -999;   -999;  20;    58.42;2024041816:00;eor
       1303;2024041816:31;    1;  118.0;   -999;   -999;   4;    67.33;2024041817:00;eor
       1303;2024041817:31;    1;  111.0;   -999;   -999;  11;    76.63;2024041818:00;eor
       1303;2024041818:31;    1;  115.0;   -999;   -999;   0;    85.89;2024041819:00;eor
       1303;2024041819:31;    1;  107.0;    0.0;    0.0;   0;    94.73;2024041820:00;eor
       1303;2024041820:31;    1;  108.0;    0.0;    0.0;   0;   102.74;2024041821:00;eor
       1303;2024041821:31;    1;  107.0;    0.0;    0.0;   0;   109.47;2024041822:00;eor
       1303;2024041822:31;    1;  107.0;    0.0;    0.0;   0;   114.39;2024041823:00;eor
       1303;2024041823:31;    1;  111.0;    0.0;    0.0;   0;   117.00;2024041900:00;eor
       1303;2024041900:31;    1;  116.0;    0.0;    0.0;   0;   116.99;2024041901:00;eor
       1303;2024041901:31;    1;  119.0;    0.0;    0.0;   0;   114.34;2024041902:00;eor
       1303;2024041902:31;    1;  119.0;    0.0;    0.0;   0;   109.40;2024041903:00;eor
       1303;2024041903:31;    1;  119.0;    0.0;    0.0;   0;   102.65;2024041904:00;eor
       1303;2024041904:31;    1;  119.0;    0.0;    0.0;   0;    94.62;2024041905:00;eor
       1303;2024041905:31;    1;  120.0;   -999;   -999;   0;    85.76;2024041906:00;eor
       1303;2024041906:31;    1;  121.0;   -999;   -999;   0;    76.48;2024041907:00;eor
       1303;2024041907:31;    1;  122.0;   -999;   -999;   0;    67.16;2024041908:00;eor
       1303;2024041908:31;    1;  123.0;   -999;   -999;   0;    58.22;2024041909:00;eor
       1303;2024041909:31;    1;  124.0;   -999;   -999;   0;    50.23;2024041910:00;eor
       1303;2024041910:31;    1;  122.0;   -999;   -999;   0;    43.98;2024041911:00;eor
       1303;2024041911:31;    1;  121.0;   -999;   -999;   4;    40.44;2024041912:00;eor
       1303;2024041912:31;    1;  120.0;   -999;   -999;  20;    40.42;2024041913:00;eor
       1303;2024041913:31;    1;  119.0;   -999;   -999;   1;    43.94;2024041914:00;eor
       1303;2024041914:31;    1;  122.0;   -999;   -999;   0;    50.17;2024041915:00;eor
       1303;2024041915:31;    1;  111.0;   -999;   -999;  11;    58.14;2024041916:00;eor
       1303;2024041916:31;    1;  110.0;   -999;   -999;  22;    67.06;2024041917:00;eor
       1303;2024041917:31;    1;  111.0;   -999;   -999;  25;    76.36;2024041918:00;eor
       1303;2024041918:31;    1;  114.0;   -999;   -999;   0;    85.62;2024041919:00;eor
       1303;2024041919:31;    1;  104.0;    0.0;    0.0;   0;    94.44;2024041920:00;eor
       1303;2024041920:31;    1;  112.0;    0.0;    0.0;   0;   102.44;2024041921:00;eor
       1303;2024041921:31;    1;  109.0;    0.0;    0.0;   0;   109.15;2024041922:00;eor
       1303;2024041922:31;    1;  115.0;    0.0;    0.0;   0;   114.05;2024041923:00;eor
       1303;2024041923:31;    1;  115.0;    0.0;    0.0;   0;   116.66;2024042000:00;eor
       1303;2024042000:31;    1;  106.0;    0.0;    0.0;   0;   116.64;2024042001:00;eor
       1303;2024042001:31;    1;  108.0;    0.0;    0.0;   0;   114.01;2024042002:00;eor
       1303;2024042002:31;    1;  118.0;    0.0;    0.0;   0;   109.09;2024042003:00;eor
       1303;2024042003:31;    1;  114.0;    0.0;    0.0;   0;   102.36;2024042004:00;eor
       1303;2024042004:31;    1;  110.0;    0.0;    0.0;   0;    94.34;2024042005:00;eor
       1303;2024042005:31;    1;  118.0;   -999;   -999;   0;    85.49;2024042006:00;eor
       1303;2024042006:30;    1;  120.0;   -999;   -999;   0;    76.22;2024042007:00;eor
       1303;2024042007:30;    1;  123.0;   -999;   -999;   0;    66.89;2024042008:00;eor
       1303;2024042008:30;    1;  120.0;   -999;   -999;   0;    57.95;2024042009:00;eor
       1303;2024042009:30;    1;  120.0;   -999;   -999;   0;    49.94;2024042010:00;eor
       1303;2024042010:30;    1;  115.0;   -999;   -999;  16;    43.65;2024042011:00;eor
       1303;2024042011:30;    1;  116.0;   -999;   -999;  16;    40.10;2024042012:00;eor
       1303;2024042012:30;    1;  118.0;   -999;   -999;  24;    40.08;2024042013:00;eor
       1303;2024042013:30;    1;  107.0;   -999;   -999;  31;    43.62;2024042014:00;eor
       1303;2024042014:30;    1;  112.0;   -999;   -999;  40;    49.88;2024042015:00;eor
       1303;2024042015:30;    1;  106.0;   -999;   -999;  28;    57.87;2024042016:00;eor
       1303;2024042016:30;    1;  114.0;   -999;   -999;  11;    66.79;2024042017:00;eor
       1303;2024042017:30;    1;  123.0;   -999;   -999;   7;    76.10;2024042018:00;eor
       1303;2024042018:30;    1;  121.0;   -999;   -999;   0;    85.35;2024042019:00;eor
       1303;2024042019:30;    1;  116.0;    0.0;    0.0;   0;    94.17;2024042020:00;eor
       1303;2024042020:30;    1;  120.0;    0.0;    0.0;   0;   102.15;2024042021:00;eor
       1303;2024042021:30;    1;  117.0;    0.0;    0.0;   0;   108.84;2024042022:00;eor
       1303;2024042022:30;    1;  113.0;    0.0;    0.0;   0;   113.73;2024042023:00;eor
       1303;2024042023:30;    1;  109.0;    0.0;    0.0;   0;   116.32;2024042100:00;eor
       1303;2024042100:30;    1;  113.0;    0.0;    0.0;   0;   116.31;2024042101:00;eor
       1303;2024042101:30;    1;  105.0;    0.0;    0.0;   0;   113.68;2024042102:00;eor
       1303;2024042102:30;    1;   89.0;    0.0;    0.0;   0;   108.77;2024042103:00;eor
       1303;2024042103:30;    1;   96.0;    0.0;    0.0;   0;   102.06;2024042104:00;eor
       1303;2024042104:30;    1;  106.0;   -999;   -999;   0;    94.06;2024042105:00;eor
       1303;2024042105:30;    1;  119.0;   -999;   -999;   0;    85.23;2024042106:00;eor
       1303;2024042106:30;    1;  111.0;   -999;   -999;   3;    75.96;2024042107:00;eor
       1303;2024042107:30;    1;  113.0;   -999;   -999;   1;    66.63;2024042108:00;eor
       1303;2024042108:30;    1;  112.0;   -999;   -999;   2;    57.67;2024042109:00;eor
       1303;2024042109:30;    1;  111.0;   -999;   -999;   8;    49.64;2024042110:00;eor
       1303;2024042110:30;    1;  104.0;   -999;   -999;  36;    43.34;2024042111:00;eor
       1303;2024042111:30;    1;  108.0;   -999;   -999;  36;    39.76;2024042112:00;eor
       1303;2024042112:30;    1;  108.0;   -999;   -999;  23;    39.75;2024042113:00;eor
       1303;2024042113:30;    1;  103.0;   -999;   -999;  38;    43.30;2024042114:00;eor
       1303;2024042114:30;    1;  109.0;   -999;   -999;  30;    49.58;2024042115:00;eor
       1303;2024042115:30;    1;  104.0;   -999;   -999;  37;    57.59;2024042116:00;eor
       1303;2024042116:30;    1;  103.0;   -999;   -999;  24;    66.53;2024042117:00;eor
       1303;2024042117:30;    1;  104.0;   -999;   -999;  25;    75.84;2024042118:00;eor
       1303;2024042118:30;    1;   90.0;   -999;   -999;   0;    85.08;2024042119:00;eor
       1303;2024042119:30;    1;   89.0;   -999;   -999;   0;    93.89;2024042120:00;eor
       1303;2024042120:30;    1;   91.0;    0.0;    0.0;   0;   101.86;2024042121:00;eor
       1303;2024042121:30;    1;   92.0;    0.0;    0.0;   0;   108.53;2024042122:00;eor
       1303;2024042122:30;    1;   95.0;    0.0;    0.0;   0;   113.40;2024042123:00;eor
       1303;2024042123:30;    1;   90.0;    0.0;    0.0;   0;   115.98;2024042200:00;eor
       1303;2024042200:30;    1;   98.0;    0.0;    0.0;   0;   115.97;2024042201:00;eor
       1303;2024042201:30;    1;   94.0;    0.0;    0.0;   0;   113.36;2024042202:00;eor
       1303;2024042202:30;    1;   95.0;    0.0;    0.0;   0;   108.46;2024042203:00;eor
       1303;2024042203:30;    1;   -999;    0.0;    0.0;   0;   101.77;2024042204:00;eor
       1303;2024042204:30;    1;  102.0;   -999;   -999;   0;    93.79;2024042205:00;eor
       1303;2024042205:30;    1;   97.0;   -999;   -999;   0;    84.96;2024042206:00;eor
       1303;2024042206:30;    1;   89.0;   -999;   -999;   8;    75.69;2024042207:00;eor
       1303;2024042207:30;    1;   92.0;   -999;   -999;  60;    66.37;2024042208:00;eor
       1303;2024042208:30;    1;   96.0;   -999;   -999;  59;    57.40;2024042209:00;eor
       1303;2024042209:30;    1;  108.0;   -999;   -999;  33;    49.35;2024042210:00;eor
       1303;2024042210:30;    1;  117.0;   -999;   -999;   0;    43.02;2024042211:00;eor
       1303;2024042211:30;    1;  122.0;   -999;   -999;   0;    39.43;2024042212:00;eor
       1303;2024042212:30;    1;  112.0;   -999;   -999;  27;    39.42;2024042213:00;eor
       1303;2024042213:30;    1;  114.0;   -999;   -999;   2;    42.98;2024042214:00;eor
       1303;2024042214:30;    1;  117.0;   -999;   -999;   7;    49.29;2024042215:00;eor
       1303;2024042215:30;    1;  101.0;   -999;   -999;  40;    57.32;2024042216:00;eor
       1303;2024042216:30;    1;  107.0;   -999;   -999;  24;    66.27;2024042217:00;eor
       1303;2024042217:30;    1;  112.0;   -999;   -999;   0;    75.58;2024042218:00;eor
